Participant,Item,Filename,Leading,Trailing,Length,isFiller.x,Condition_Q.x,Condition_GP.x,Utterance length,Reading,reading,R1 Leading,r1delbyp,r1DelCat,target,SUBJ,AUX,Asp,V,P1,P2+GP,P2-GP,ID,Gender,lightReading,bookReading,Monolingual,ease,Semester,DOTW,timeslot,DATE,isFiller.y,Condition_Q.y,Condition_GP.y,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail,wkd,cond,Q,GP,win_irt,wirt.log10
7,13,7.13EDN_r1.wav,1830,575.12,4535.12,FALSE,FALSE,FALSE,2130,Cold,1,1830,1168.125,NORMAL,13,she,had,intended to,set,in,onto,from,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,FALSE,FALSE,5825.12,7.13EDN,2490,5250,8276.62,2130,4535.12,575.12,2,-Q -GP,-Q,-GP,5825.12,3.765304876445014
7,14,7.14EQN_r1.wav,930,1001.75,4421.75,FALSE,TRUE,FALSE,2490,Cold,1,930,1168.125,NORMAL,14,he,had,decided to,set,on,onto,of,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,TRUE,FALSE,6401.75,7.14EQN,2520,5400,8843.5,2490,4421.75,1001.75,2,+Q -GP,+Q,-GP,6401.75,3.806298710148562
7,15,7.15EDY_r1.wav,1080,565,4195,FALSE,FALSE,TRUE,2550,Cold,1,1080,1168.125,NORMAL,15,she,had,wanted to,set,on,into,of,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,FALSE,TRUE,6025,7.15EDY,2610,5460,9183.62,2550,4195,565,2,-Q +GP,-Q,+GP,6025,3.779957051246906
7,16,7.16EQN_r1.wav,930,421.62,4081.62,FALSE,TRUE,FALSE,2730,Cold,1,930,1168.125,NORMAL,16,he,had,planned to,set,on,onto,from,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,TRUE,FALSE,6601.62,7.16EQN,3570,6180,10317.5,2730,4081.62,421.62,2,+Q -GP,+Q,-GP,6601.62,3.8196505220159853
7,2,7.2EQY_r1.wav,990,1525.38,5215.38,FALSE,TRUE,TRUE,2700,Cold,1,990,1168.125,NORMAL,2,she,had,decided to,cram,in,into,from,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,TRUE,TRUE,8305.38,7.2EQY,3360,6780,10884.38,2700,5215.38,1525.38,2,+Q +GP,+Q,+GP,7950.344999999999,3.9003859749892107
7,3,7.3EQY_r1.wav,870,755.5,5555.5,FALSE,TRUE,TRUE,3930,Cold,1,870,1168.125,NORMAL,3,he,had,wanted to,cram,under,into,from,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,TRUE,TRUE,1625.5,7.3EQY,9270,870,10430.88,3930,5555.5,755.5,2,+Q +GP,+Q,+GP,3192.625,3.5041479100850177
7,4,7.4EQN_r1.wav,870,2078.62,4988.62,FALSE,TRUE,FALSE,2040,Cold,1,870,1168.125,NORMAL,4,she,had,planned to,cram,in,into,of,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,TRUE,FALSE,7148.62,7.4EQN,3060,5070,9183.62,2040,4988.62,2078.62,2,+Q -GP,+Q,-GP,7148.62,3.8542222118389042
7,5,7.5EQY_r1.wav,1500,138.38,4308.38,FALSE,TRUE,TRUE,2670,Cold,1,1500,1168.125,NORMAL,5,he,had,intended to,put,on,into,of,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,TRUE,TRUE,5118.38,7.5EQY,3570,4980,8730.12,2670,4308.38,138.38,2,+Q +GP,+Q,+GP,5118.38,3.709132525743586
7,6,7.6EQN_r1.wav,1410,5.12,4535.12,FALSE,TRUE,FALSE,3120,Cold,1,1410,1168.125,NORMAL,6,she,had,decided to,put,on,onto,from,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,TRUE,FALSE,5015.12,7.6EQN,3090,5010,8843.5,3120,4535.12,5.12,2,+Q -GP,+Q,-GP,5015.12,3.700281329123999
7,7,7.7EDN_r1.wav,1800,1332.12,5442.12,FALSE,FALSE,FALSE,2310,Cold,1,1800,1168.125,NORMAL,7,he,had,wanted to,put,on,onto,from,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,FALSE,FALSE,5892.12,7.7EDN,2910,4560,8049.88,2310,5442.12,1332.12,2,-Q -GP,-Q,-GP,5892.12,3.7702715831819864
7,8,7.8EDN_r1.wav,780,295,4195,FALSE,FALSE,FALSE,3120,Cold,1,780,1168.125,NORMAL,8,she,had,planned to,put,in,onto,of,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,FALSE,FALSE,3715,7.8EDN,2430,3420,6462.62,3120,4195,295,2,-Q -GP,-Q,-GP,3715,3.569958818096594
7,9,7.9EDY_r1.wav,1860,1022,5102,FALSE,FALSE,TRUE,2220,Cold,1,1860,1168.125,NORMAL,9,she,had,intended to,stick,in,onto,of,7,M,3,1,1,3,Summer,TUESDAY,1100,6/26,FALSE,FALSE,TRUE,7832,7.9EDY,2760,6810,10204.12,2220,5102,1022,2,-Q +GP,-Q,+GP,7832,3.8938726787950815
9,1,9.1EDN_r1.wav,780,2052.62,6462.62,FALSE,FALSE,FALSE,3630,Cold,1,780,997.5,NORMAL,1,he,had,intended to,cram,in,into,of,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,FALSE,FALSE,6162.62,9.1EDN,3750,4110,9864,3630,6462.62,2052.62,1,-Q -GP,-Q,-GP,6162.62,3.789765389052901
9,10,9.10EQN_r1.wav,1230,1229.38,6689.38,FALSE,TRUE,FALSE,4230,Cold,1,1230,997.5,NORMAL,10,he,had,decided to,stick,in,into,from,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,TRUE,FALSE,7319.38,9.10EQN,3420,6090,10997.75,4230,6689.38,1229.38,1,+Q -GP,+Q,-GP,7319.38,3.8644742949951922
9,11,9.11EDY_r1.wav,690,1952.5,6122.5,FALSE,FALSE,TRUE,3480,Cold,1,690,997.5,NORMAL,11,she,had,wanted to,stick,in,into,of,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,FALSE,TRUE,6662.5,9.11EDY,3510,4710,9410.38,3480,6122.5,1952.5,1,-Q +GP,-Q,+GP,6662.5,3.8236372220346286
9,12,9.12EDN_r1.wav,1170,1168.88,5668.88,FALSE,FALSE,FALSE,3330,Cold,1,1170,997.5,NORMAL,12,he,had,planned to,stick,on,onto,from,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,FALSE,FALSE,6178.88,9.12EDN,3360,5010,10544.25,3330,5668.88,1168.88,1,-Q -GP,-Q,-GP,6178.88,3.7909097608653486
9,13,9.13EDY_r1.wav,1050,1902.62,6462.62,FALSE,FALSE,TRUE,3510,Cold,1,1050,997.5,NORMAL,13,she,had,intended to,set,in,onto,from,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,FALSE,TRUE,7812.62,9.13EDY,3000,5910,10090.75,3510,6462.62,1902.62,1,-Q +GP,-Q,+GP,7718.2175,3.8875170128618186
9,14,9.14EQY_r1.wav,1230,1536.75,8616.75,FALSE,TRUE,TRUE,5850,Cold,1,1230,997.5,NORMAL,14,he,had,decided to,set,on,onto,of,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,TRUE,TRUE,7686.75,9.14EQY,3690,6150,11224.5,5850,8616.75,1536.75,1,+Q +GP,+Q,+GP,7686.75,3.8857427565231437
9,15,9.15EDN_r1.wav,600,1648.88,5668.88,FALSE,FALSE,FALSE,3420,Cold,1,600,997.5,NORMAL,15,she,had,wanted to,set,on,into,of,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,FALSE,FALSE,6808.88,9.15EDN,3150,5160,9977.38,3420,5668.88,1648.88,1,-Q -GP,-Q,-GP,6808.88,3.833075680220777
9,16,9.16EQY_r1.wav,1140,1252.38,5782.38,FALSE,TRUE,TRUE,3390,Cold,1,1140,997.5,NORMAL,16,he,had,planned to,set,on,onto,from,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,TRUE,TRUE,5962.38,9.16EQY,2970,4710,8843.5,3390,5782.38,1252.38,1,+Q +GP,+Q,+GP,5962.38,3.7754196514423395
9,2,9.2EQN_r1.wav,660,1129.25,6349.25,FALSE,TRUE,FALSE,4560,Cold,1,660,997.5,NORMAL,2,she,had,decided to,cram,in,into,from,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,TRUE,FALSE,6079.25,9.2EQN,3510,4950,9864,4560,6349.25,1129.25,1,+Q -GP,+Q,-GP,6079.25,3.7838500034581344
9,3,9.3EQN_r1.wav,990,2089.62,7369.62,FALSE,TRUE,FALSE,4290,Cold,1,990,997.5,NORMAL,3,he,had,wanted to,cram,under,into,from,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,TRUE,FALSE,6409.62,9.3EQN,3630,4320,9410.38,4290,7369.62,2089.62,1,+Q -GP,+Q,-GP,6409.62,3.8068322827489176
9,4,9.4EQY_r1.wav,1380,1926,6576,FALSE,TRUE,TRUE,3270,Cold,1,1380,997.5,NORMAL,4,she,had,planned to,cram,in,into,of,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,TRUE,TRUE,7146,9.4EQY,3690,5220,11111.12,3270,6576,1926,1,+Q +GP,+Q,+GP,7146,3.854063011866421
9,5,9.5EQN_r1.wav,900,2049.5,7029.5,FALSE,TRUE,FALSE,4080,Cold,1,900,997.5,NORMAL,5,he,had,intended to,put,on,into,of,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,TRUE,FALSE,5739.5,9.5EQN,3180,3690,8049.88,4080,7029.5,2049.5,1,+Q -GP,+Q,-GP,5739.5,3.7588740602204243
9,6,9.6EQY_r1.wav,690,462.12,5442.12,FALSE,TRUE,TRUE,4290,Cold,1,690,997.5,NORMAL,6,she,had,decided to,put,on,onto,from,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,TRUE,TRUE,5142.12,9.6EQY,3600,4680,9183.62,4290,5442.12,462.12,1,+Q +GP,+Q,+GP,5590.155,3.7474238498741594
9,7,9.7EDY_r1.wav,1080,2206.12,6916.12,FALSE,FALSE,TRUE,3630,Cold,1,1080,997.5,NORMAL,7,he,had,wanted to,put,on,onto,from,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,FALSE,TRUE,6286.12,9.7EDY,3360,4080,9183.62,3630,6916.12,2206.12,1,-Q +GP,-Q,+GP,6286.12,3.79838266730205
9,8,9.8EDY_r1.wav,990,2319.5,7029.5,FALSE,FALSE,TRUE,3720,Cold,1,990,997.5,NORMAL,8,she,had,planned to,put,in,onto,of,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,FALSE,TRUE,5769.5,9.8EDY,3150,3450,8843.5,3720,7029.5,2319.5,1,-Q +GP,-Q,+GP,5769.5,3.7611381776878017
9,9,9.9EDN_r1.wav,1380,1018.88,5668.88,FALSE,FALSE,FALSE,3270,Cold,1,1380,997.5,NORMAL,9,she,had,intended to,stick,in,onto,of,9,F,1,2,1,3,Summer,MONDAY,1200,7/2,FALSE,FALSE,FALSE,5788.88,9.9EDN,3300,4770,9183.62,3270,5668.88,1018.88,1,-Q -GP,-Q,-GP,5788.88,3.7625945469967594
